codigo;municipio;estado;pais
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
253;BARREIRAS;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
186;SANTO ANTÔNIO DO IÇÁ;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
988;ITANAGRA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
286;CAMAMU;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
122;SÃO MIGUEL DOS MILAGRES;ALAGOAS;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
156;EIRUNEPÉ;AMAZONAS;BRASIL
282;CAIRU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
217;ABARE;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
162;IPIXUNA;AMAZONAS;BRASIL
217;ABARE;BAHIA;BRASIL
158;FONTE BOA;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
240;ARACI;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
172;MANAQUIRI;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
189;SAO SEBASTIÃO DO UATUMA;AMAZONAS;BRASIL
286;CAMAMU;BAHIA;BRASIL
330;COTEGIPE;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
264;BONINAL;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
282;CAIRU;BAHIA;BRASIL
256;BARROCAS;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
317;CONCEIÇÃO DA FEIRA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
162;IPIXUNA;AMAZONAS;BRASIL
107;POÇO DAS TRINCHEIRAS;ALAGOAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
253;BARREIRAS;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
282;CAIRU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
108;PORTO CALVO;ALAGOAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
540;IBICARAÍ;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
328;CORONEL JOÃO SÁ;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
328;CORONEL JOÃO SÁ;BAHIA;BRASIL
254;BARRO ALTO;BAHIA;BRASIL
125;SATUBA;ALAGOAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
217;ABARE;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
125;SATUBA;ALAGOAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
865;IPIAU;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
287;CAMPO ALEGRE DE LOURDES;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
187;SAO GABRIEL DA CACHOEIRA;AMAZONAS;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
287;CAMPO ALEGRE DE LOURDES;BAHIA;BRASIL
137;ANORI;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
237;APUAREMA;BAHIA;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
985;ITAMARAJU;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
241;ARAMARI;BAHIA;BRASIL
158;FONTE BOA;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
985;ITAMARAJU;BAHIA;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
228;ANAGE;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
106;PIRANHAS;ALAGOAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
284;CAMACAN;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
324;CONTENDAS DO SINCORÁ;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
171;MANACAPURU;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
239;ARACATU;BAHIA;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
145;BERURI;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
189;SAO SEBASTIÃO DO UATUMA;AMAZONAS;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
275;CABACEIRAS DO PARAGUACU;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
203;ITAUBAL;AMAPA;BRASIL
160;GUAJARÁ;AMAZONAS;BRASIL
155;CODAJÁS;AMAZONAS;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
281;CAFARNAUM;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
281;CAFARNAUM;BAHIA;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
158;FONTE BOA;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
178;NOVA OLINDA DO NORTE;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
331;CRAVOLÂNDIA;BAHIA;BRASIL
145;BERURI;AMAZONAS;BRASIL
145;BERURI;AMAZONAS;BRASIL
145;BERURI;AMAZONAS;BRASIL
145;BERURI;AMAZONAS;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
177;NHAMUNDÁ;AMAZONAS;BRASIL
256;BARROCAS;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
210;PRACUUBA;AMAPA;BRASIL
865;IPIAU;BAHIA;BRASIL
237;APUAREMA;BAHIA;BRASIL
137;ANORI;AMAZONAS;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
179;NOVO AIRAO;AMAZONAS;BRASIL
145;BERURI;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
228;ANAGE;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
157;ENVIRA;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
224;ALMADINA;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
242;ARATACA;BAHIA;BRASIL
252;BARRA DO ROCHA;BAHIA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
222;ALAGOINHAS;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
137;ANORI;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
198;URUCURITUBA;AMAZONAS;BRASIL
228;ANAGE;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
217;ABARE;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
157;ENVIRA;AMAZONAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
200;CALCOENE;AMAPA;BRASIL
228;ANAGE;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
297;CANSANÇÃO;BAHIA;BRASIL
200;CALCOENE;AMAPA;BRASIL
198;URUCURITUBA;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
137;ANORI;AMAZONAS;BRASIL
217;ABARE;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
144;BENJAMIN CONSTANT;AMAZONAS;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
224;ALMADINA;BAHIA;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
157;ENVIRA;AMAZONAS;BRASIL
229;ANDARAI;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
264;BONINAL;BAHIA;BRASIL
180;NOVO ARIPUANA;AMAZONAS;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
174;MANICORÉ;AMAZONAS;BRASIL
200;CALCOENE;AMAPA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
186;SANTO ANTÔNIO DO IÇÁ;AMAZONAS;BRASIL
157;ENVIRA;AMAZONAS;BRASIL
223;ALCOBACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
193;TAPAUÁ;AMAZONAS;BRASIL
175;MARAÃ;AMAZONAS;BRASIL
242;ARATACA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
224;ALMADINA;BAHIA;BRASIL
228;ANAGE;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
224;ALMADINA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
227;AMERICA DOURADA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
223;ALCOBACA;BAHIA;BRASIL
236;APORA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
286;CAMAMU;BAHIA;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
224;ALMADINA;BAHIA;BRASIL
242;ARATACA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
173;MANAUS;AMAZONAS;BRASIL
173;MANAUS;AMAZONAS;BRASIL
146;BOA VISTA DO RAMOS;AMAZONAS;BRASIL
236;APORA;BAHIA;BRASIL
180;NOVO ARIPUANA;AMAZONAS;BRASIL
208;PEDRA BRANCA DO AMAPARI;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
236;APORA;BAHIA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
202;FERREIRA GOMES;AMAPA;BRASIL
229;ANDARAI;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
229;ANDARAI;BAHIA;BRASIL
224;ALMADINA;BAHIA;BRASIL
114;SANTA LUZIA DO NORTE;ALAGOAS;BRASIL
140;AUTAZES;AMAZONAS;BRASIL
140;AUTAZES;AMAZONAS;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
257;BELMONTE;BAHIA;BRASIL
217;ABARE;BAHIA;BRASIL
217;ABARE;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
865;IPIAU;BAHIA;BRASIL
